invoice_date,Product,shopping_mall,daily_demand
2023-01-27,Skimmed powdered milk,Forum Istanbul,0.0
2023-01-27,Skimmed powdered milk,Istinye Park,2.0
2023-01-27,Skimmed powdered milk,Kanyon,1.0
2023-01-27,Skimmed powdered milk,Mall of Istanbul,2.0
2023-01-27,Skimmed powdered milk,Metrocity,0.0
2023-01-27,Skimmed powdered milk,Metropol AVM,0.0
2023-01-27,Skimmed powdered milk,Viaport Outlet,0.0
2023-01-27,Skimmed powdered milk,Zorlu Center,2.0
2023-01-27,Small cheese,Cevahir AVM,0.0
2023-01-27,Small cheese,Emaar Square Mall,1.0
2023-01-27,Small cheese,Forum Istanbul,0.0
2023-01-27,Small cheese,Istinye Park,0.0
2023-01-27,Small cheese,Kanyon,1.0
2023-01-27,Small cheese,Mall of Istanbul,3.0
2023-01-27,Small cheese,Metrocity,0.0
2023-01-27,Small cheese,Metropol AVM,4.0
2023-01-27,Small cheese,Viaport Outlet,0.0
2023-01-27,Small cheese,Zorlu Center,0.0
2023-01-27,Sterilized semi-skimmed milk,Cevahir AVM,0.0
2023-01-27,Sterilized semi-skimmed milk,Emaar Square Mall,0.0
2023-01-27,Sterilized semi-skimmed milk,Forum Istanbul,0.0
2023-01-27,Sterilized semi-skimmed milk,Istinye Park,0.0
2023-01-27,Sterilized semi-skimmed milk,Kanyon,10.0
2023-01-27,Sterilized semi-skimmed milk,Mall of Istanbul,0.0
2023-01-27,Sterilized semi-skimmed milk,Metrocity,5.0
2023-01-27,Sterilized semi-skimmed milk,Metropol AVM,4.0
2023-01-27,Sterilized semi-skimmed milk,Viaport Outlet,0.0
2023-01-27,Sterilized semi-skimmed milk,Zorlu Center,0.0
2023-01-27,Sterilized skimmed milk,Cevahir AVM,5.0
2023-01-27,Sterilized skimmed milk,Emaar Square Mall,0.0
2023-01-27,Sterilized skimmed milk,Forum Istanbul,2.0
2023-01-27,Sterilized skimmed milk,Istinye Park,0.0
2023-01-27,Sterilized skimmed milk,Kanyon,1.0
2023-01-27,Sterilized skimmed milk,Mall of Istanbul,0.0
2023-01-27,Sterilized skimmed milk,Metrocity,6.0
2023-01-27,Sterilized skimmed milk,Metropol AVM,0.0
2023-01-27,Sterilized skimmed milk,Viaport Outlet,0.0
2023-01-27,Sterilized skimmed milk,Zorlu Center,0.0
2023-01-27,Sterilized whole milk,Cevahir AVM,0.0
2023-01-27,Sterilized whole milk,Emaar Square Mall,0.0
2023-01-27,Sterilized whole milk,Forum Istanbul,0.0
2023-01-27,Sterilized whole milk,Istinye Park,0.0
2023-01-27,Sterilized whole milk,Kanyon,7.0
2023-01-27,Sterilized whole milk,Mall of Istanbul,7.0
2023-01-27,Sterilized whole milk,Metrocity,0.0
2023-01-27,Sterilized whole milk,Metropol AVM,4.0
2023-01-27,Sterilized whole milk,Viaport Outlet,0.0
2023-01-27,Sterilized whole milk,Zorlu Center,0.0
2023-01-27,Sweetened condensed milk,Cevahir AVM,0.0
2023-01-27,Sweetened condensed milk,Emaar Square Mall,0.0
2023-01-27,Sweetened condensed milk,Forum Istanbul,0.0
2023-01-27,Sweetened condensed milk,Istinye Park,0.0
2023-01-27,Sweetened condensed milk,Kanyon,11.0
2023-01-27,Sweetened condensed milk,Mall of Istanbul,3.0
2023-01-27,Sweetened condensed milk,Metrocity,0.0
2023-01-27,Sweetened condensed milk,Metropol AVM,5.0
2023-01-27,Sweetened condensed milk,Viaport Outlet,0.0
2023-01-27,Sweetened condensed milk,Zorlu Center,1.0
2023-01-27,Total powdered milk,Cevahir AVM,4.0
2023-01-27,Total powdered milk,Emaar Square Mall,0.0
2023-01-27,Total powdered milk,Forum Istanbul,0.0
2023-01-27,Total powdered milk,Istinye Park,8.0
2023-01-27,Total powdered milk,Kanyon,0.0
2023-01-27,Total powdered milk,Mall of Istanbul,5.0
2023-01-27,Total powdered milk,Metrocity,0.0
2023-01-27,Total powdered milk,Metropol AVM,1.0
2023-01-27,Total powdered milk,Viaport Outlet,0.0
2023-01-27,Total powdered milk,Zorlu Center,0.0
2023-01-27,Yogurt,Cevahir AVM,0.0
2023-01-27,Yogurt,Emaar Square Mall,0.0
2023-01-27,Yogurt,Forum Istanbul,5.0
2023-01-27,Yogurt,Istinye Park,4.0
2023-01-27,Yogurt,Kanyon,5.0
2023-01-27,Yogurt,Mall of Istanbul,11.0
2023-01-27,Yogurt,Metrocity,4.0
2023-01-27,Yogurt,Metropol AVM,0.0
2023-01-27,Yogurt,Viaport Outlet,0.0
2023-01-27,Yogurt,Zorlu Center,0.0
2023-01-27,chocolate milk,Cevahir AVM,4.0
2023-01-27,chocolate milk,Emaar Square Mall,0.0
2023-01-27,chocolate milk,Forum Istanbul,0.0
2023-01-27,chocolate milk,Istinye Park,5.0
2023-01-27,chocolate milk,Kanyon,5.0
2023-01-27,chocolate milk,Mall of Istanbul,0.0
2023-01-27,chocolate milk,Metrocity,3.0
2023-01-27,chocolate milk,Metropol AVM,0.0
2023-01-27,chocolate milk,Viaport Outlet,0.0
2023-01-27,chocolate milk,Zorlu Center,0.0
2023-01-28,Butter,Cevahir AVM,0.0
2023-01-28,Butter,Emaar Square Mall,0.0
2023-01-28,Butter,Forum Istanbul,0.0
2023-01-28,Butter,Istinye Park,0.0
2023-01-28,Butter,Kanyon,2.0
2023-01-28,Butter,Mall of Istanbul,13.0
2023-01-28,Butter,Metrocity,3.0
2023-01-28,Butter,Metropol AVM,0.0
2023-01-28,Butter,Viaport Outlet,0.0
2023-01-28,Butter,Zorlu Center,0.0
2023-01-28,Cheese,Cevahir AVM,0.0
2023-01-28,Cheese,Emaar Square Mall,0.0
2023-01-28,Cheese,Forum Istanbul,3.0
2023-01-28,Cheese,Istinye Park,3.0
2023-01-28,Cheese,Kanyon,0.0
2023-01-28,Cheese,Mall of Istanbul,0.0
2023-01-28,Cheese,Metrocity,7.0
2023-01-28,Cheese,Metropol AVM,9.0
2023-01-28,Cheese,Viaport Outlet,0.0
2023-01-28,Cheese,Zorlu Center,0.0
2023-01-28,Condensed milk,Cevahir AVM,0.0
2023-01-28,Condensed milk,Emaar Square Mall,0.0
2023-01-28,Condensed milk,Forum Istanbul,0.0
2023-01-28,Condensed milk,Istinye Park,5.0
2023-01-28,Condensed milk,Kanyon,6.0
2023-01-28,Condensed milk,Mall of Istanbul,1.0
2023-01-28,Condensed milk,Metrocity,7.0
2023-01-28,Condensed milk,Metropol AVM,0.0
2023-01-28,Condensed milk,Viaport Outlet,0.0
2023-01-28,Condensed milk,Zorlu Center,0.0
2023-01-28,Cream,Cevahir AVM,0.0
2023-01-28,Cream,Emaar Square Mall,0.0
2023-01-28,Cream,Forum Istanbul,0.0
2023-01-28,Cream,Istinye Park,6.0
2023-01-28,Cream,Kanyon,0.0
2023-01-28,Cream,Mall of Istanbul,3.0
2023-01-28,Cream,Metrocity,0.0
2023-01-28,Cream,Metropol AVM,0.0
2023-01-28,Cream,Viaport Outlet,0.0
2023-01-28,Cream,Zorlu Center,0.0
2023-01-28,Cultured milk,Cevahir AVM,0.0
2023-01-28,Cultured milk,Emaar Square Mall,0.0
2023-01-28,Cultured milk,Forum Istanbul,0.0
2023-01-28,Cultured milk,Istinye Park,4.0
2023-01-28,Cultured milk,Kanyon,0.0
2023-01-28,Cultured milk,Mall of Istanbul,0.0
2023-01-28,Cultured milk,Metrocity,0.0
2023-01-28,Cultured milk,Metropol AVM,3.0
2023-01-28,Cultured milk,Viaport Outlet,0.0
2023-01-28,Cultured milk,Zorlu Center,0.0
2023-01-28,Evaporated milk,Cevahir AVM,1.0
2023-01-28,Evaporated milk,Emaar Square Mall,0.0
2023-01-28,Evaporated milk,Forum Istanbul,0.0
2023-01-28,Evaporated milk,Istinye Park,0.0
2023-01-28,Evaporated milk,Kanyon,0.0
2023-01-28,Evaporated milk,Mall of Istanbul,0.0
2023-01-28,Evaporated milk,Metrocity,3.0
2023-01-28,Evaporated milk,Metropol AVM,0.0
2023-01-28,Evaporated milk,Viaport Outlet,0.0
2023-01-28,Evaporated milk,Zorlu Center,5.0
2023-01-28,Flavored sterilized milk,Cevahir AVM,3.0
2023-01-28,Flavored sterilized milk,Emaar Square Mall,2.0
2023-01-28,Flavored sterilized milk,Forum Istanbul,0.0
2023-01-28,Flavored sterilized milk,Istinye Park,5.0
2023-01-28,Flavored sterilized milk,Kanyon,3.0
2023-01-28,Flavored sterilized milk,Mall of Istanbul,1.0
2023-01-28,Flavored sterilized milk,Metrocity,2.0
2023-01-28,Flavored sterilized milk,Metropol AVM,0.0
2023-01-28,Flavored sterilized milk,Viaport Outlet,0.0
2023-01-28,Flavored sterilized milk,Zorlu Center,0.0
2023-01-28,Modified milk,Cevahir AVM,4.0
2023-01-28,Modified milk,Emaar Square Mall,0.0
2023-01-28,Modified milk,Forum Istanbul,0.0
2023-01-28,Modified milk,Istinye Park,0.0
2023-01-28,Modified milk,Kanyon,0.0
2023-01-28,Modified milk,Mall of Istanbul,7.0
2023-01-28,Modified milk,Metrocity,0.0
2023-01-28,Modified milk,Metropol AVM,0.0
2023-01-28,Modified milk,Viaport Outlet,0.0
2023-01-28,Modified milk,Zorlu Center,4.0
2023-01-28,Pasteurized milk 2.5% mg,Cevahir AVM,3.0
2023-01-28,Pasteurized milk 2.5% mg,Emaar Square Mall,7.0
2023-01-28,Pasteurized milk 2.5% mg,Forum Istanbul,2.0
2023-01-28,Pasteurized milk 2.5% mg,Istinye Park,0.0
2023-01-28,Pasteurized milk 2.5% mg,Kanyon,0.0
2023-01-28,Pasteurized milk 2.5% mg,Mall of Istanbul,0.0
2023-01-28,Pasteurized milk 2.5% mg,Metrocity,5.0
2023-01-28,Pasteurized milk 2.5% mg,Metropol AVM,0.0
2023-01-28,Pasteurized milk 2.5% mg,Viaport Outlet,0.0
2023-01-28,Pasteurized milk 2.5% mg,Zorlu Center,0.0
2023-01-28,Pasteurized milk 3.0% mg,Cevahir AVM,0.0
2023-01-28,Pasteurized milk 3.0% mg,Emaar Square Mall,0.0
2023-01-28,Pasteurized milk 3.0% mg,Forum Istanbul,3.0
2023-01-28,Pasteurized milk 3.0% mg,Istinye Park,0.0
2023-01-28,Pasteurized milk 3.0% mg,Kanyon,8.0
2023-01-28,Pasteurized milk 3.0% mg,Mall of Istanbul,0.0
2023-01-28,Pasteurized milk 3.0% mg,Metrocity,5.0
2023-01-28,Pasteurized milk 3.0% mg,Metropol AVM,0.0
2023-01-28,Pasteurized milk 3.0% mg,Viaport Outlet,0.0
2023-01-28,Pasteurized milk 3.0% mg,Zorlu Center,0.0
2023-01-28,Powdered milk 12% mg,Cevahir AVM,5.0
2023-01-28,Powdered milk 12% mg,Emaar Square Mall,0.0
2023-01-28,Powdered milk 12% mg,Forum Istanbul,2.0
2023-01-28,Powdered milk 12% mg,Istinye Park,0.0
2023-01-28,Powdered milk 12% mg,Kanyon,5.0
2023-01-28,Powdered milk 12% mg,Mall of Istanbul,4.0
2023-01-28,Powdered milk 12% mg,Metrocity,0.0
2023-01-28,Powdered milk 12% mg,Metropol AVM,0.0
2023-01-28,Powdered milk 12% mg,Viaport Outlet,0.0
2023-01-28,Powdered milk 12% mg,Zorlu Center,0.0
2023-01-28,Powdered milk 18% mg,Cevahir AVM,0.0
2023-01-28,Powdered milk 18% mg,Emaar Square Mall,0.0
2023-01-28,Powdered milk 18% mg,Forum Istanbul,5.0
2023-01-28,Powdered milk 18% mg,Istinye Park,3.0
2023-01-28,Powdered milk 18% mg,Kanyon,4.0
2023-01-28,Powdered milk 18% mg,Mall of Istanbul,7.0
2023-01-28,Powdered milk 18% mg,Metrocity,3.0
2023-01-28,Powdered milk 18% mg,Metropol AVM,0.0
2023-01-28,Powdered milk 18% mg,Viaport Outlet,0.0
2023-01-28,Powdered milk 18% mg,Zorlu Center,0.0
2023-01-28,Powdered milk 20% mg,Cevahir AVM,0.0
2023-01-28,Powdered milk 20% mg,Emaar Square Mall,0.0
2023-01-28,Powdered milk 20% mg,Forum Istanbul,3.0
2023-01-28,Powdered milk 20% mg,Istinye Park,0.0
2023-01-28,Powdered milk 20% mg,Kanyon,1.0
2023-01-28,Powdered milk 20% mg,Mall of Istanbul,0.0
2023-01-28,Powdered milk 20% mg,Metrocity,0.0
2023-01-28,Powdered milk 20% mg,Metropol AVM,5.0
2023-01-28,Powdered milk 20% mg,Viaport Outlet,0.0
2023-01-28,Powdered milk 20% mg,Zorlu Center,0.0
2023-01-28,Powdered milk 26% mg,Cevahir AVM,0.0
2023-01-28,Powdered milk 26% mg,Emaar Square Mall,0.0
2023-01-28,Powdered milk 26% mg,Forum Istanbul,0.0
2023-01-28,Powdered milk 26% mg,Istinye Park,2.0
2023-01-28,Powdered milk 26% mg,Kanyon,5.0
2023-01-28,Powdered milk 26% mg,Mall of Istanbul,4.0
2023-01-28,Powdered milk 26% mg,Metrocity,5.0
2023-01-28,Powdered milk 26% mg,Metropol AVM,0.0
2023-01-28,Powdered milk 26% mg,Viaport Outlet,0.0
2023-01-28,Powdered milk 26% mg,Zorlu Center,3.0
2023-01-28,Powdered milk 28% mg,Cevahir AVM,0.0
2023-01-28,Powdered milk 28% mg,Emaar Square Mall,0.0
2023-01-28,Powdered milk 28% mg,Forum Istanbul,0.0
2023-01-28,Powdered milk 28% mg,Istinye Park,7.0
2023-01-28,Powdered milk 28% mg,Kanyon,7.0
2023-01-28,Powdered milk 28% mg,Mall of Istanbul,1.0
2023-01-28,Powdered milk 28% mg,Metrocity,0.0
2023-01-28,Powdered milk 28% mg,Metropol AVM,0.0
2023-01-28,Powdered milk 28% mg,Viaport Outlet,0.0
2023-01-28,Powdered milk 28% mg,Zorlu Center,2.0
2023-01-28,Powdered whey,Cevahir AVM,0.0
2023-01-28,Powdered whey,Emaar Square Mall,0.0
2023-01-28,Powdered whey,Forum Istanbul,0.0
2023-01-28,Powdered whey,Istinye Park,0.0
2023-01-28,Powdered whey,Kanyon,4.0
2023-01-28,Powdered whey,Mall of Istanbul,0.0
2023-01-28,Powdered whey,Metrocity,0.0
2023-01-28,Powdered whey,Metropol AVM,6.0
2023-01-28,Powdered whey,Viaport Outlet,0.0
2023-01-28,Powdered whey,Zorlu Center,0.0
2023-01-28,Skimmed pasteurized milk,Cevahir AVM,0.0
2023-01-28,Skimmed pasteurized milk,Emaar Square Mall,3.0
2023-01-28,Skimmed pasteurized milk,Forum Istanbul,0.0
2023-01-28,Skimmed pasteurized milk,Istinye Park,0.0
2023-01-28,Skimmed pasteurized milk,Kanyon,5.0
2023-01-28,Skimmed pasteurized milk,Mall of Istanbul,4.0
2023-01-28,Skimmed pasteurized milk,Metrocity,0.0
2023-01-28,Skimmed pasteurized milk,Metropol AVM,0.0
2023-01-28,Skimmed pasteurized milk,Viaport Outlet,0.0
2023-01-28,Skimmed pasteurized milk,Zorlu Center,0.0
2023-01-28,Skimmed powdered milk,Cevahir AVM,0.0
2023-01-28,Skimmed powdered milk,Emaar Square Mall,1.0
2023-01-28,Skimmed powdered milk,Forum Istanbul,4.0
2023-01-28,Skimmed powdered milk,Istinye Park,0.0
2023-01-28,Skimmed powdered milk,Kanyon,5.0
2023-01-28,Skimmed powdered milk,Mall of Istanbul,5.0
2023-01-28,Skimmed powdered milk,Metrocity,0.0
2023-01-28,Skimmed powdered milk,Metropol AVM,1.0
2023-01-28,Skimmed powdered milk,Viaport Outlet,0.0
2023-01-28,Skimmed powdered milk,Zorlu Center,0.0
2023-01-28,Small cheese,Cevahir AVM,0.0
2023-01-28,Small cheese,Emaar Square Mall,0.0
2023-01-28,Small cheese,Forum Istanbul,0.0
2023-01-28,Small cheese,Istinye Park,0.0
2023-01-28,Small cheese,Kanyon,5.0
2023-01-28,Small cheese,Mall of Istanbul,0.0
2023-01-28,Small cheese,Metrocity,0.0
2023-01-28,Small cheese,Metropol AVM,0.0
2023-01-28,Small cheese,Viaport Outlet,0.0
2023-01-28,Small cheese,Zorlu Center,0.0
2023-01-28,Sterilized semi-skimmed milk,Cevahir AVM,0.0
2023-01-28,Sterilized semi-skimmed milk,Emaar Square Mall,0.0
2023-01-28,Sterilized semi-skimmed milk,Forum Istanbul,0.0
2023-01-28,Sterilized semi-skimmed milk,Istinye Park,3.0
2023-01-28,Sterilized semi-skimmed milk,Kanyon,8.0
2023-01-28,Sterilized semi-skimmed milk,Mall of Istanbul,5.0
2023-01-28,Sterilized semi-skimmed milk,Metrocity,0.0
2023-01-28,Sterilized semi-skimmed milk,Metropol AVM,6.0
2023-01-28,Sterilized semi-skimmed milk,Viaport Outlet,2.0
2023-01-28,Sterilized semi-skimmed milk,Zorlu Center,0.0
2023-01-28,Sterilized skimmed milk,Cevahir AVM,0.0
2023-01-28,Sterilized skimmed milk,Emaar Square Mall,0.0
2023-01-28,Sterilized skimmed milk,Forum Istanbul,0.0
2023-01-28,Sterilized skimmed milk,Istinye Park,1.0
2023-01-28,Sterilized skimmed milk,Kanyon,9.0
2023-01-28,Sterilized skimmed milk,Mall of Istanbul,0.0
2023-01-28,Sterilized skimmed milk,Metrocity,3.0
2023-01-28,Sterilized skimmed milk,Metropol AVM,0.0
2023-01-28,Sterilized skimmed milk,Viaport Outlet,0.0
2023-01-28,Sterilized skimmed milk,Zorlu Center,0.0
2023-01-28,Sterilized whole milk,Cevahir AVM,0.0
2023-01-28,Sterilized whole milk,Emaar Square Mall,0.0
2023-01-28,Sterilized whole milk,Forum Istanbul,0.0
2023-01-28,Sterilized whole milk,Istinye Park,5.0
2023-01-28,Sterilized whole milk,Kanyon,4.0
2023-01-28,Sterilized whole milk,Mall of Istanbul,1.0
2023-01-28,Sterilized whole milk,Metrocity,0.0
2023-01-28,Sterilized whole milk,Metropol AVM,5.0
2023-01-28,Sterilized whole milk,Viaport Outlet,3.0
2023-01-28,Sterilized whole milk,Zorlu Center,0.0
2023-01-28,Sweetened condensed milk,Cevahir AVM,3.0
2023-01-28,Sweetened condensed milk,Emaar Square Mall,0.0
2023-01-28,Sweetened condensed milk,Forum Istanbul,0.0
2023-01-28,Sweetened condensed milk,Istinye Park,0.0
2023-01-28,Sweetened condensed milk,Kanyon,2.0
2023-01-28,Sweetened condensed milk,Mall of Istanbul,0.0
2023-01-28,Sweetened condensed milk,Metrocity,3.0
2023-01-28,Sweetened condensed milk,Metropol AVM,0.0
2023-01-28,Sweetened condensed milk,Viaport Outlet,0.0
2023-01-28,Sweetened condensed milk,Zorlu Center,0.0
2023-01-28,Total powdered milk,Cevahir AVM,0.0
2023-01-28,Total powdered milk,Emaar Square Mall,0.0
2023-01-28,Total powdered milk,Forum Istanbul,0.0
2023-01-28,Total powdered milk,Istinye Park,0.0
2023-01-28,Total powdered milk,Kanyon,0.0
2023-01-28,Total powdered milk,Mall of Istanbul,4.0
2023-01-28,Total powdered milk,Metrocity,4.0
2023-01-28,Total powdered milk,Metropol AVM,0.0
2023-01-28,Total powdered milk,Viaport Outlet,0.0
2023-01-28,Total powdered milk,Zorlu Center,4.0
2023-01-28,Yogurt,Cevahir AVM,0.0
2023-01-28,Yogurt,Emaar Square Mall,0.0
2023-01-28,Yogurt,Forum Istanbul,0.0
2023-01-28,Yogurt,Istinye Park,3.0
2023-01-28,Yogurt,Kanyon,1.0
2023-01-28,Yogurt,Mall of Istanbul,0.0
2023-01-28,Yogurt,Metrocity,0.0
2023-01-28,Yogurt,Metropol AVM,3.0
2023-01-28,Yogurt,Viaport Outlet,0.0
2023-01-28,Yogurt,Zorlu Center,0.0
2023-01-28,chocolate milk,Cevahir AVM,0.0
2023-01-28,chocolate milk,Emaar Square Mall,0.0
2023-01-28,chocolate milk,Forum Istanbul,1.0
2023-01-28,chocolate milk,Istinye Park,2.0
2023-01-28,chocolate milk,Kanyon,3.0
2023-01-28,chocolate milk,Mall of Istanbul,0.0
2023-01-28,chocolate milk,Metrocity,0.0
2023-01-28,chocolate milk,Metropol AVM,0.0
2023-01-28,chocolate milk,Viaport Outlet,0.0
2023-01-28,chocolate milk,Zorlu Center,0.0
2023-01-29,Butter,Cevahir AVM,0.0
2023-01-29,Butter,Emaar Square Mall,4.0
2023-01-29,Butter,Forum Istanbul,0.0
2023-01-29,Butter,Istinye Park,2.0
2023-01-29,Butter,Kanyon,4.0
2023-01-29,Butter,Mall of Istanbul,0.0
2023-01-29,Butter,Metrocity,9.0
2023-01-29,Butter,Metropol AVM,0.0
2023-01-29,Butter,Viaport Outlet,2.0
2023-01-29,Butter,Zorlu Center,4.0
2023-01-29,Cheese,Cevahir AVM,1.0
2023-01-29,Cheese,Emaar Square Mall,5.0
2023-01-29,Cheese,Forum Istanbul,0.0
2023-01-29,Cheese,Istinye Park,5.0
2023-01-29,Cheese,Kanyon,8.0
2023-01-29,Cheese,Mall of Istanbul,0.0
2023-01-29,Cheese,Metrocity,0.0
2023-01-29,Cheese,Metropol AVM,1.0
2023-01-29,Cheese,Viaport Outlet,0.0
2023-01-29,Cheese,Zorlu Center,0.0
2023-01-29,Condensed milk,Cevahir AVM,0.0
2023-01-29,Condensed milk,Emaar Square Mall,0.0
2023-01-29,Condensed milk,Forum Istanbul,3.0
2023-01-29,Condensed milk,Istinye Park,0.0
2023-01-29,Condensed milk,Kanyon,5.0
2023-01-29,Condensed milk,Mall of Istanbul,0.0
2023-01-29,Condensed milk,Metrocity,2.0
2023-01-29,Condensed milk,Metropol AVM,0.0
2023-01-29,Condensed milk,Viaport Outlet,0.0
2023-01-29,Condensed milk,Zorlu Center,0.0
2023-01-29,Cream,Cevahir AVM,0.0
2023-01-29,Cream,Emaar Square Mall,0.0
2023-01-29,Cream,Forum Istanbul,2.0
2023-01-29,Cream,Istinye Park,0.0
2023-01-29,Cream,Kanyon,3.0
2023-01-29,Cream,Mall of Istanbul,5.0
2023-01-29,Cream,Metrocity,1.0
2023-01-29,Cream,Metropol AVM,0.0
2023-01-29,Cream,Viaport Outlet,0.0
2023-01-29,Cream,Zorlu Center,0.0
2023-01-29,Cultured milk,Cevahir AVM,0.0
2023-01-29,Cultured milk,Emaar Square Mall,0.0
2023-01-29,Cultured milk,Forum Istanbul,0.0
2023-01-29,Cultured milk,Istinye Park,2.0
2023-01-29,Cultured milk,Kanyon,0.0
2023-01-29,Cultured milk,Mall of Istanbul,0.0
2023-01-29,Cultured milk,Metrocity,4.0
2023-01-29,Cultured milk,Metropol AVM,0.0
2023-01-29,Cultured milk,Viaport Outlet,1.0
2023-01-29,Cultured milk,Zorlu Center,0.0
2023-01-29,Evaporated milk,Cevahir AVM,0.0
2023-01-29,Evaporated milk,Emaar Square Mall,0.0
2023-01-29,Evaporated milk,Forum Istanbul,4.0
2023-01-29,Evaporated milk,Istinye Park,0.0
2023-01-29,Evaporated milk,Kanyon,3.0
2023-01-29,Evaporated milk,Mall of Istanbul,4.0
2023-01-29,Evaporated milk,Metrocity,9.0
2023-01-29,Evaporated milk,Metropol AVM,2.0
2023-01-29,Evaporated milk,Viaport Outlet,0.0
2023-01-29,Evaporated milk,Zorlu Center,0.0
2023-01-29,Flavored sterilized milk,Cevahir AVM,0.0
2023-01-29,Flavored sterilized milk,Emaar Square Mall,5.0
2023-01-29,Flavored sterilized milk,Forum Istanbul,0.0
2023-01-29,Flavored sterilized milk,Istinye Park,0.0
2023-01-29,Flavored sterilized milk,Kanyon,0.0
2023-01-29,Flavored sterilized milk,Mall of Istanbul,1.0
2023-01-29,Flavored sterilized milk,Metrocity,0.0
2023-01-29,Flavored sterilized milk,Metropol AVM,0.0
2023-01-29,Flavored sterilized milk,Viaport Outlet,3.0
2023-01-29,Flavored sterilized milk,Zorlu Center,0.0
2023-01-29,Modified milk,Cevahir AVM,0.0
2023-01-29,Modified milk,Emaar Square Mall,0.0
2023-01-29,Modified milk,Forum Istanbul,0.0
2023-01-29,Modified milk,Istinye Park,0.0
2023-01-29,Modified milk,Kanyon,1.0
2023-01-29,Modified milk,Mall of Istanbul,4.0
2023-01-29,Modified milk,Metrocity,0.0
2023-01-29,Modified milk,Metropol AVM,0.0
2023-01-29,Modified milk,Viaport Outlet,0.0
2023-01-29,Modified milk,Zorlu Center,5.0
2023-01-29,Pasteurized milk 2.5% mg,Cevahir AVM,0.0
2023-01-29,Pasteurized milk 2.5% mg,Emaar Square Mall,1.0
2023-01-29,Pasteurized milk 2.5% mg,Forum Istanbul,4.0
2023-01-29,Pasteurized milk 2.5% mg,Istinye Park,0.0
2023-01-29,Pasteurized milk 2.5% mg,Kanyon,4.0
2023-01-29,Pasteurized milk 2.5% mg,Mall of Istanbul,9.0
2023-01-29,Pasteurized milk 2.5% mg,Metrocity,0.0
2023-01-29,Pasteurized milk 2.5% mg,Metropol AVM,4.0
2023-01-29,Pasteurized milk 2.5% mg,Viaport Outlet,2.0
2023-01-29,Pasteurized milk 2.5% mg,Zorlu Center,0.0
2023-01-29,Pasteurized milk 3.0% mg,Cevahir AVM,9.0
2023-01-29,Pasteurized milk 3.0% mg,Emaar Square Mall,0.0
2023-01-29,Pasteurized milk 3.0% mg,Forum Istanbul,0.0
2023-01-29,Pasteurized milk 3.0% mg,Istinye Park,0.0
2023-01-29,Pasteurized milk 3.0% mg,Kanyon,7.0
2023-01-29,Pasteurized milk 3.0% mg,Mall of Istanbul,7.0
2023-01-29,Pasteurized milk 3.0% mg,Metrocity,5.0
2023-01-29,Pasteurized milk 3.0% mg,Metropol AVM,0.0
2023-01-29,Pasteurized milk 3.0% mg,Viaport Outlet,0.0
2023-01-29,Pasteurized milk 3.0% mg,Zorlu Center,0.0
2023-01-29,Powdered milk 12% mg,Cevahir AVM,0.0
2023-01-29,Powdered milk 12% mg,Emaar Square Mall,0.0
2023-01-29,Powdered milk 12% mg,Forum Istanbul,0.0
2023-01-29,Powdered milk 12% mg,Istinye Park,0.0
2023-01-29,Powdered milk 12% mg,Kanyon,6.0
2023-01-29,Powdered milk 12% mg,Mall of Istanbul,0.0
2023-01-29,Powdered milk 12% mg,Metrocity,0.0
2023-01-29,Powdered milk 12% mg,Metropol AVM,0.0
2023-01-29,Powdered milk 12% mg,Viaport Outlet,0.0
2023-01-29,Powdered milk 12% mg,Zorlu Center,0.0
2023-01-29,Powdered milk 18% mg,Cevahir AVM,0.0
2023-01-29,Powdered milk 18% mg,Emaar Square Mall,0.0
2023-01-29,Powdered milk 18% mg,Forum Istanbul,0.0
2023-01-29,Powdered milk 18% mg,Istinye Park,0.0
2023-01-29,Powdered milk 18% mg,Kanyon,0.0
2023-01-29,Powdered milk 18% mg,Mall of Istanbul,0.0
2023-01-29,Powdered milk 18% mg,Metrocity,0.0
2023-01-29,Powdered milk 18% mg,Metropol AVM,0.0
2023-01-29,Powdered milk 18% mg,Viaport Outlet,0.0
2023-01-29,Powdered milk 18% mg,Zorlu Center,0.0
2023-01-29,Powdered milk 20% mg,Cevahir AVM,0.0
2023-01-29,Powdered milk 20% mg,Emaar Square Mall,0.0
2023-01-29,Powdered milk 20% mg,Forum Istanbul,2.0
2023-01-29,Powdered milk 20% mg,Istinye Park,4.0
2023-01-29,Powdered milk 20% mg,Kanyon,5.0
2023-01-29,Powdered milk 20% mg,Mall of Istanbul,0.0
2023-01-29,Powdered milk 20% mg,Metrocity,2.0
2023-01-29,Powdered milk 20% mg,Metropol AVM,0.0
2023-01-29,Powdered milk 20% mg,Viaport Outlet,0.0
2023-01-29,Powdered milk 20% mg,Zorlu Center,0.0
2023-01-29,Powdered milk 26% mg,Cevahir AVM,0.0
2023-01-29,Powdered milk 26% mg,Emaar Square Mall,0.0
2023-01-29,Powdered milk 26% mg,Forum Istanbul,0.0
2023-01-29,Powdered milk 26% mg,Istinye Park,0.0
2023-01-29,Powdered milk 26% mg,Kanyon,12.0
2023-01-29,Powdered milk 26% mg,Mall of Istanbul,6.0
2023-01-29,Powdered milk 26% mg,Metrocity,4.0
