Year,Factory_Name,Product,Unity,Month,Quantity
2014,COLUN - La Unión (Los Ríos),Powdered whey,Kg,Mar,999000
2014,COLUN - La Unión (Los Ríos),Condensed milk,Kg,Mar,0
2014,COLUN - La Unión (Los Ríos),Sweetened condensed milk,Kg,Mar,818566
2014,COLUN - La Unión (Los Ríos),Modified milk,Kg,Mar,0
2014,COLUN - La Unión (Los Ríos),Evaporated milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Received milk volume,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Pasteurized milk 3.0% mg,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Pasteurized milk 2.5% mg,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Skimmed pasteurized milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Sterilized whole milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Sterilized semi-skimmed milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Sterilized skimmed milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Flavored sterilized milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Powdered milk 28% mg,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Powdered milk 26% mg,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Powdered milk 18% mg,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Powdered milk 20% mg,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Powdered milk 12% mg,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Skimmed powdered milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Total powdered milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Yogurt,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Cultured milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Small cheese,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Cheese,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Cream,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Butter,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Powdered whey,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Condensed milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Sweetened condensed milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Modified milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Evaporated milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Received milk volume,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Pasteurized milk 3.0% mg,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Pasteurized milk 2.5% mg,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Skimmed pasteurized milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Sterilized whole milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Sterilized semi-skimmed milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Sterilized skimmed milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Flavored sterilized milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Powdered milk 28% mg,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Powdered milk 26% mg,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Powdered milk 18% mg,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Powdered milk 20% mg,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Powdered milk 12% mg,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Skimmed powdered milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Total powdered milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Yogurt,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Cultured milk,Lts,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Small cheese,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Cheese,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Cream,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Butter,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Powdered whey,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Condensed milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Sweetened condensed milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Modified milk,Kg,Mar,0
2014,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Evaporated milk,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Received milk volume,Lts,Mar,728242
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Pasteurized milk 3.0% mg,Lts,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Pasteurized milk 2.5% mg,Lts,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Skimmed pasteurized milk,Lts,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Sterilized whole milk,Lts,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Sterilized semi-skimmed milk,Lts,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Sterilized skimmed milk,Lts,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Flavored sterilized milk,Lts,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Powdered milk 28% mg,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Powdered milk 26% mg,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Powdered milk 18% mg,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Powdered milk 20% mg,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Powdered milk 12% mg,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Skimmed powdered milk,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Total powdered milk,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Yogurt,Lts,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Cultured milk,Lts,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Small cheese,Kg,Mar,9906
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Cheese,Kg,Mar,70270
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Cream,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Butter,Kg,Mar,6858
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Powdered whey,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Condensed milk,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Sweetened condensed milk,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Modified milk,Kg,Mar,0
2014,GRANAROLO CHILE SPA - Los Angeles (Biobío),Evaporated milk,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Received milk volume,Lts,Mar,5126553
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Pasteurized milk 3.0% mg,Lts,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Pasteurized milk 2.5% mg,Lts,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Skimmed pasteurized milk,Lts,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Sterilized whole milk,Lts,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Sterilized semi-skimmed milk,Lts,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Sterilized skimmed milk,Lts,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Flavored sterilized milk,Lts,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Powdered milk 28% mg,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Powdered milk 26% mg,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Powdered milk 18% mg,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Powdered milk 20% mg,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Powdered milk 12% mg,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Skimmed powdered milk,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Total powdered milk,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Yogurt,Lts,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Cultured milk,Lts,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Small cheese,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Cheese,Kg,Mar,571650
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Cream,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Butter,Kg,Mar,66140
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Powdered whey,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Condensed milk,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Sweetened condensed milk,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Modified milk,Kg,Mar,0
2014,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Evaporated milk,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Received milk volume,Lts,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Pasteurized milk 3.0% mg,Lts,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Pasteurized milk 2.5% mg,Lts,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Skimmed pasteurized milk,Lts,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Sterilized whole milk,Lts,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Sterilized semi-skimmed milk,Lts,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Sterilized skimmed milk,Lts,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Flavored sterilized milk,Lts,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Powdered milk 28% mg,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Powdered milk 26% mg,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Powdered milk 18% mg,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Powdered milk 20% mg,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Powdered milk 12% mg,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Skimmed powdered milk,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Total powdered milk,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Yogurt,Lts,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Cultured milk,Lts,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Small cheese,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Cheese,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Cream,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Butter,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Powdered whey,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Condensed milk,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Sweetened condensed milk,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Modified milk,Kg,Mar,0
2014,LACTALIS - Osorno (Los Lagos),Evaporated milk,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Received milk volume,Lts,Mar,4094476
2014,LACTALIS - Río Bueno (Los Ríos),Pasteurized milk 3.0% mg,Lts,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Pasteurized milk 2.5% mg,Lts,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Skimmed pasteurized milk,Lts,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Sterilized whole milk,Lts,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Sterilized semi-skimmed milk,Lts,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Sterilized skimmed milk,Lts,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Flavored sterilized milk,Lts,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Powdered milk 28% mg,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Powdered milk 26% mg,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Powdered milk 18% mg,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Powdered milk 20% mg,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Powdered milk 12% mg,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Skimmed powdered milk,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Total powdered milk,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Yogurt,Lts,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Cultured milk,Lts,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Small cheese,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Cheese,Kg,Mar,382013
2014,LACTALIS - Río Bueno (Los Ríos),Cream,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Butter,Kg,Mar,33150
2014,LACTALIS - Río Bueno (Los Ríos),Powdered whey,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Condensed milk,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Sweetened condensed milk,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Modified milk,Kg,Mar,0
2014,LACTALIS - Río Bueno (Los Ríos),Evaporated milk,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Received milk volume,Lts,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Pasteurized milk 3.0% mg,Lts,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Pasteurized milk 2.5% mg,Lts,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Skimmed pasteurized milk,Lts,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Sterilized whole milk,Lts,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Sterilized semi-skimmed milk,Lts,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Sterilized skimmed milk,Lts,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Flavored sterilized milk,Lts,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Powdered milk 28% mg,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Powdered milk 26% mg,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Powdered milk 18% mg,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Powdered milk 20% mg,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Powdered milk 12% mg,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Skimmed powdered milk,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Total powdered milk,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Yogurt,Lts,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Cultured milk,Lts,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Small cheese,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Cheese,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Cream,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Butter,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Powdered whey,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Condensed milk,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Sweetened condensed milk,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Modified milk,Kg,Mar,0
2014,LACTALIS - Purranque (Los Lagos),Evaporated milk,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Received milk volume,Lts,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Pasteurized milk 3.0% mg,Lts,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Pasteurized milk 2.5% mg,Lts,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Skimmed pasteurized milk,Lts,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Sterilized whole milk,Lts,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Sterilized semi-skimmed milk,Lts,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Sterilized skimmed milk,Lts,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Flavored sterilized milk,Lts,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Powdered milk 28% mg,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Powdered milk 26% mg,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Powdered milk 18% mg,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Powdered milk 20% mg,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Powdered milk 12% mg,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Skimmed powdered milk,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Total powdered milk,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Yogurt,Lts,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Cultured milk,Lts,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Small cheese,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Cheese,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Cream,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Butter,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Powdered whey,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Condensed milk,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Sweetened condensed milk,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Modified milk,Kg,Mar,0
2014,LACTALIS - Melipilla (Metropolitana),Evaporated milk,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Received milk volume,Lts,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Pasteurized milk 3.0% mg,Lts,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Pasteurized milk 2.5% mg,Lts,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Skimmed pasteurized milk,Lts,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Sterilized whole milk,Lts,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Sterilized semi-skimmed milk,Lts,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Sterilized skimmed milk,Lts,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Flavored sterilized milk,Lts,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered milk 28% mg,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered milk 26% mg,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered milk 18% mg,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered milk 20% mg,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered milk 12% mg,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Skimmed powdered milk,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Total powdered milk,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Yogurt,Lts,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Cultured milk,Lts,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Small cheese,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Cheese,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Cream,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Butter,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered whey,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Condensed milk,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Sweetened condensed milk,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Modified milk,Kg,Mar,0
2014,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Evaporated milk,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Received milk volume,Lts,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Pasteurized milk 3.0% mg,Lts,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Pasteurized milk 2.5% mg,Lts,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Skimmed pasteurized milk,Lts,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Sterilized whole milk,Lts,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Sterilized semi-skimmed milk,Lts,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Sterilized skimmed milk,Lts,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Flavored sterilized milk,Lts,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered milk 28% mg,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered milk 26% mg,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered milk 18% mg,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered milk 20% mg,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered milk 12% mg,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Skimmed powdered milk,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Total powdered milk,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Yogurt,Lts,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Cultured milk,Lts,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Small cheese,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Cheese,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Cream,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Butter,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered whey,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Condensed milk,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Sweetened condensed milk,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Modified milk,Kg,Mar,0
2014,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Evaporated milk,Kg,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Received milk volume,Lts,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Pasteurized milk 3.0% mg,Lts,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Pasteurized milk 2.5% mg,Lts,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Skimmed pasteurized milk,Lts,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Sterilized whole milk,Lts,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Sterilized semi-skimmed milk,Lts,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Sterilized skimmed milk,Lts,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Flavored sterilized milk,Lts,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Powdered milk 28% mg,Kg,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Powdered milk 26% mg,Kg,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Powdered milk 18% mg,Kg,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Powdered milk 20% mg,Kg,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Powdered milk 12% mg,Kg,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Skimmed powdered milk,Kg,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Total powdered milk,Kg,Mar,0
2014,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Yogurt,Lts,Mar,0
