customer_id,business_type,location,annual_revenue,order_frequency,total_quantity_purchased,product,quantity
2328,Wholesaler,Mbarara,29653449,15,9495,Yogurt,103
2329,Wholesaler,Gulu,60584629,7,9419,Flavored Milk,75
2330,Retailer,Gulu,98472967,8,9538,Milk,127
2331,Retailer,Gulu,31841508,2,8099,Powder Milk,38
2332,Retailer,Jinja,95881881,18,9136,Flavored Milk,197
2333,Retailer,Gulu,72094028,7,2549,Flavored Milk,49
2334,Wholesaler,Mbale,47363471,16,1379,Flavored Milk,20
2335,Wholesaler,Mbale,38290525,19,5167,Flavored Milk,189
2336,Retailer,Jinja,69549534,9,2677,Powder Milk,135
2337,Wholesaler,Mbarara,80487620,12,2500,Milk,96
2338,Retailer,Kampala,61642319,14,9411,Butter,99
2339,Retailer,Mbarara,52932398,7,7107,Flavored Milk,88
2340,Wholesaler,Mbarara,97944072,2,7915,Butter,112
2341,Retailer,Mbarara,16354047,17,4344,Powder Milk,90
2342,Wholesaler,Mbarara,47945526,11,9706,Milk,108
2343,Wholesaler,Kampala,35252839,18,1780,Cheese,109
2344,Wholesaler,Gulu,23861036,12,8199,Cream,140
2345,Wholesaler,Mbarara,98726991,3,1173,Butter,20
2346,Retailer,Mbale,75920510,14,7243,Milk,37
2347,Wholesaler,Jinja,71585102,15,4671,Cheese,199
2348,Retailer,Jinja,71570999,19,1538,Flavored Milk,57
2349,Retailer,Mbale,28585963,10,314,Powder Milk,37
2350,Retailer,Mbarara,95597000,9,2079,Powder Milk,55
2351,Retailer,Kampala,38306944,10,6924,Milk,64
2352,Wholesaler,Gulu,81831458,4,9485,Yogurt,92
2353,Wholesaler,Jinja,81086315,19,3816,Cheese,128
2354,Retailer,Gulu,99434835,10,8637,Yogurt,11
2355,Retailer,Kampala,23819052,17,7106,Powder Milk,153
2356,Wholesaler,Jinja,96440758,12,9722,Powder Milk,20
2357,Retailer,Gulu,56982789,1,8349,Flavored Milk,12
2358,Wholesaler,Kampala,36035337,11,3613,Flavored Milk,192
2359,Retailer,Gulu,65127087,13,8121,Butter,51
2360,Wholesaler,Mbarara,94718650,1,7899,Powder Milk,166
2361,Retailer,Kampala,69934816,1,6085,Flavored Milk,101
2362,Retailer,Gulu,98578063,16,8009,Butter,168
2363,Wholesaler,Mbarara,56766115,7,3246,Cheese,86
2364,Retailer,Mbarara,67404690,10,1235,Yogurt,162
2365,Retailer,Kampala,70266206,16,4181,Cheese,129
2366,Wholesaler,Mbale,54582401,1,3125,Cream,143
2367,Retailer,Jinja,7845929,9,462,Yogurt,197
2368,Wholesaler,Kampala,7806299,6,8724,Milk,125
2369,Wholesaler,Mbarara,98141243,15,3897,Cheese,76
2370,Retailer,Mbarara,68621955,4,8844,Cream,159
2371,Retailer,Kampala,11641404,15,8024,Milk,50
2372,Retailer,Mbale,50023680,10,1131,Yogurt,190
2373,Retailer,Jinja,85661742,16,4405,Powder Milk,197
2374,Retailer,Gulu,67296553,13,7712,Powder Milk,48
2375,Retailer,Kampala,28062385,19,8266,Butter,64
2376,Retailer,Jinja,28441871,4,8439,Cheese,167
2377,Wholesaler,Jinja,91974380,16,2676,Cheese,80
2378,Retailer,Mbarara,69609985,11,8664,Butter,139
2379,Wholesaler,Gulu,50956810,15,1191,Butter,17
2380,Retailer,Kampala,75793559,11,6985,Flavored Milk,123
2381,Retailer,Mbarara,39916493,11,1170,Cream,72
2382,Wholesaler,Mbarara,55906310,3,4577,Powder Milk,196
2383,Retailer,Mbale,12285930,17,7156,Flavored Milk,106
2384,Retailer,Jinja,79635669,5,6743,Yogurt,165
2385,Wholesaler,Kampala,53410427,13,4953,Powder Milk,83
2386,Retailer,Kampala,88226851,10,105,Cheese,175
2387,Retailer,Kampala,76860634,5,6808,Butter,27
2388,Retailer,Mbarara,29013751,12,2313,Butter,199
2389,Wholesaler,Mbale,92482278,8,8262,Cream,106
2390,Retailer,Gulu,77585906,12,6403,Powder Milk,32
2391,Retailer,Mbarara,11660973,16,8532,Milk,133
2392,Retailer,Gulu,19140178,2,2044,Cream,177
2393,Retailer,Mbale,78615421,3,884,Cream,69
2394,Wholesaler,Jinja,6677003,18,4333,Flavored Milk,94
2395,Wholesaler,Kampala,10343170,17,5320,Powder Milk,14
2396,Retailer,Gulu,27520686,2,4359,Powder Milk,108
2397,Retailer,Mbarara,96285063,12,1551,Milk,155
2398,Wholesaler,Gulu,88187277,17,4738,Butter,175
2399,Wholesaler,Jinja,34080764,6,4186,Cheese,120
2400,Retailer,Kampala,16962723,17,69,Cheese,166
2401,Wholesaler,Gulu,39218054,2,1082,Milk,163
2402,Retailer,Jinja,74357873,8,9066,Cream,69
2403,Wholesaler,Mbarara,72017261,14,3324,Flavored Milk,173
2404,Wholesaler,Mbale,86595615,6,797,Yogurt,123
2405,Wholesaler,Mbarara,76646535,9,7054,Powder Milk,91
2406,Wholesaler,Kampala,49610123,1,1017,Cheese,166
2407,Retailer,Mbarara,56578953,5,3597,Yogurt,168
2408,Wholesaler,Mbarara,98851134,7,2848,Powder Milk,115
2409,Wholesaler,Mbarara,46531533,9,3065,Flavored Milk,150
2410,Retailer,Mbarara,52960165,14,6655,Milk,127
2411,Wholesaler,Kampala,42660253,9,1854,Cream,132
2412,Wholesaler,Jinja,39182724,4,2073,Flavored Milk,177
2413,Retailer,Gulu,57993088,15,8642,Butter,130
2414,Wholesaler,Mbale,30792704,4,4482,Flavored Milk,11
2415,Retailer,Gulu,62113528,3,9610,Milk,127
2416,Retailer,Gulu,58478461,14,3374,Milk,145
2417,Retailer,Mbale,26970451,9,7213,Flavored Milk,83
2418,Retailer,Kampala,17467440,19,1927,Powder Milk,136
2419,Wholesaler,Mbale,86193369,6,9639,Milk,127
2420,Retailer,Kampala,15340925,3,3725,Butter,117
2421,Wholesaler,Gulu,52030890,18,7011,Yogurt,52
2422,Wholesaler,Kampala,96660924,16,55,Flavored Milk,186
2423,Wholesaler,Jinja,8655980,3,5583,Milk,121
2424,Wholesaler,Mbale,87645770,2,8827,Cream,159
2425,Wholesaler,Jinja,11763975,2,9763,Powder Milk,172
2426,Wholesaler,Gulu,15103457,10,5225,Powder Milk,28
2427,Wholesaler,Mbale,88050327,15,3928,Powder Milk,141
2428,Wholesaler,Gulu,44930157,3,3519,Yogurt,28
2429,Wholesaler,Jinja,8946492,8,9063,Butter,29
2430,Wholesaler,Gulu,21126288,18,4383,Flavored Milk,13
2431,Retailer,Mbale,88843103,11,6683,Milk,58
2432,Retailer,Mbale,88781578,7,3143,Yogurt,163
2433,Retailer,Gulu,15722401,19,907,Butter,12
2434,Wholesaler,Mbale,55730967,7,7668,Cheese,61
2435,Retailer,Mbale,89794558,2,8027,Milk,137
2436,Retailer,Gulu,63605084,6,2600,Powder Milk,45
2437,Retailer,Jinja,13315951,5,1275,Powder Milk,178
2438,Wholesaler,Mbale,12669743,14,8895,Butter,188
2439,Wholesaler,Mbale,51462201,18,7503,Cream,112
2440,Wholesaler,Mbale,9777231,4,7450,Cream,25
2441,Wholesaler,Mbale,73639384,4,9581,Yogurt,56
2442,Retailer,Gulu,44800292,13,4606,Cream,89
2443,Retailer,Jinja,42626652,1,2767,Powder Milk,55
2444,Retailer,Jinja,52551667,5,3442,Flavored Milk,109
2445,Retailer,Kampala,79443565,3,8204,Yogurt,192
2446,Wholesaler,Mbale,92386857,19,9304,Powder Milk,107
2447,Wholesaler,Mbale,66312022,13,6172,Flavored Milk,133
2448,Wholesaler,Kampala,20582146,7,4578,Butter,176
2449,Retailer,Jinja,7491636,10,9850,Butter,143
2450,Wholesaler,Mbarara,60426849,3,1131,Yogurt,93
2451,Wholesaler,Mbarara,6627295,2,6689,Yogurt,70
2452,Retailer,Jinja,23501916,7,7068,Flavored Milk,18
2453,Retailer,Mbale,51328328,9,6155,Cream,148
2454,Wholesaler,Mbarara,92989697,12,4800,Milk,74
2455,Wholesaler,Gulu,48741990,10,2704,Yogurt,100
2456,Wholesaler,Gulu,84310445,19,205,Powder Milk,131
2457,Wholesaler,Kampala,86536580,13,4346,Milk,68
2458,Wholesaler,Jinja,61179830,10,3119,Milk,121
2459,Wholesaler,Jinja,7784629,5,2013,Cream,122
2460,Retailer,Mbarara,44079781,15,4644,Milk,127
2461,Retailer,Mbale,63071917,3,7713,Butter,16
2462,Retailer,Jinja,73936880,8,6353,Butter,121
2463,Wholesaler,Mbarara,86591433,6,9476,Milk,131
2464,Retailer,Mbarara,95972009,19,6192,Milk,70
2465,Wholesaler,Jinja,89388907,17,9718,Butter,66
2466,Wholesaler,Mbarara,54323130,10,3805,Flavored Milk,95
2467,Retailer,Kampala,66039982,1,880,Cream,171
2468,Wholesaler,Kampala,90039476,13,6624,Cream,93
2469,Wholesaler,Jinja,89585910,10,6171,Powder Milk,54
2470,Retailer,Mbale,67609170,12,6124,Cream,54
2471,Retailer,Kampala,55821102,2,1392,Cheese,24
2472,Retailer,Kampala,20445128,10,7729,Yogurt,146
2473,Wholesaler,Jinja,52469725,1,7379,Milk,183
2474,Retailer,Gulu,30590187,1,1894,Butter,183
2475,Retailer,Mbarara,91536634,15,511,Cream,45
2476,Wholesaler,Kampala,14967502,1,3041,Milk,55
2477,Retailer,Gulu,17935107,9,6893,Milk,51
2478,Retailer,Mbale,99026053,7,9820,Milk,167
2479,Retailer,Gulu,72943039,16,250,Cream,148
2480,Wholesaler,Jinja,76530109,16,565,Milk,127
2481,Wholesaler,Mbale,67253884,13,5921,Flavored Milk,42
2482,Wholesaler,Mbale,73485199,10,5500,Yogurt,135
2483,Wholesaler,Gulu,54330649,18,4889,Yogurt,119
2484,Retailer,Jinja,26459320,9,6540,Butter,177
2485,Wholesaler,Kampala,39978990,12,3281,Flavored Milk,79
2486,Wholesaler,Gulu,96754128,13,3746,Flavored Milk,180
2487,Retailer,Kampala,44489976,11,9517,Yogurt,119
2488,Retailer,Gulu,35851197,15,3343,Butter,176
2489,Retailer,Kampala,79684085,10,7051,Flavored Milk,134
2490,Wholesaler,Gulu,29600794,10,1679,Butter,48
2491,Wholesaler,Mbale,90802468,9,4068,Yogurt,190
2492,Wholesaler,Mbarara,44125586,3,4539,Milk,92
2493,Retailer,Mbale,45391590,16,7613,Powder Milk,168
2494,Retailer,Kampala,37471010,12,2066,Powder Milk,115
2495,Wholesaler,Jinja,96177100,17,8408,Powder Milk,72
2496,Retailer,Mbale,95270541,15,1025,Flavored Milk,34
2497,Retailer,Mbarara,59938607,3,4597,Butter,50
2498,Retailer,Kampala,55783084,5,7355,Milk,187
2499,Wholesaler,Mbale,72811009,13,909,Yogurt,68
2500,Retailer,Gulu,16833453,6,3994,Cream,186
2501,Retailer,Jinja,29990771,9,259,Cheese,39
2502,Wholesaler,Kampala,72313254,19,9850,Powder Milk,54
2503,Wholesaler,Mbale,30889380,7,263,Flavored Milk,62
2504,Retailer,Kampala,34072072,13,5947,Cream,163
2505,Retailer,Gulu,19292937,5,5832,Flavored Milk,49
2506,Wholesaler,Mbarara,20723838,16,7452,Butter,149
2507,Wholesaler,Mbale,66019334,4,9214,Yogurt,10
2508,Retailer,Kampala,44875288,5,353,Powder Milk,79
2509,Retailer,Kampala,90081133,19,7326,Yogurt,138
2510,Retailer,Kampala,79828280,6,7050,Flavored Milk,145
2511,Retailer,Mbarara,70064475,4,8224,Flavored Milk,121
2512,Wholesaler,Kampala,16957761,1,910,Powder Milk,42
2513,Retailer,Jinja,77556414,17,4097,Powder Milk,124
2514,Retailer,Jinja,79073104,9,1905,Butter,187
2515,Wholesaler,Kampala,52030586,16,7001,Butter,113
2516,Retailer,Jinja,70121667,2,2217,Cheese,143
2517,Wholesaler,Mbale,94484241,11,6009,Milk,197
2518,Retailer,Jinja,5936834,5,1683,Butter,189
2519,Retailer,Kampala,85428402,13,2524,Milk,140
2520,Wholesaler,Gulu,7755748,17,5090,Flavored Milk,88
2521,Wholesaler,Mbale,24598944,15,2427,Cheese,15
2522,Retailer,Mbarara,46711208,12,9992,Cheese,46
2523,Retailer,Kampala,80349015,6,3461,Cream,188
2524,Retailer,Mbarara,40017415,13,4709,Cream,36
2525,Wholesaler,Gulu,35518306,18,4325,Cream,115
2526,Retailer,Mbarara,50303297,15,4435,Cheese,183
2527,Wholesaler,Kampala,28430987,15,8727,Yogurt,78
2528,Wholesaler,Kampala,95501973,8,9602,Powder Milk,132
2529,Retailer,Gulu,68552972,19,7325,Cream,154
2530,Wholesaler,Kampala,34607049,14,822,Powder Milk,26
2531,Retailer,Gulu,29727338,7,1882,Flavored Milk,114
2532,Retailer,Gulu,90174980,14,7655,Yogurt,127
2533,Retailer,Kampala,82749818,5,1349,Yogurt,32
2534,Retailer,Jinja,78048328,15,8423,Cheese,48
2535,Retailer,Gulu,89111692,15,9504,Yogurt,170
2536,Wholesaler,Kampala,24616830,4,8387,Flavored Milk,19
2537,Wholesaler,Jinja,80539734,1,5213,Flavored Milk,92
2538,Retailer,Gulu,7078237,17,1889,Cream,177
2539,Retailer,Jinja,46272822,1,4644,Yogurt,82
2540,Wholesaler,Mbale,33290580,16,852,Powder Milk,152
2541,Wholesaler,Mbale,42310762,13,4000,Flavored Milk,52
2542,Wholesaler,Jinja,28783624,18,1368,Powder Milk,97
2543,Wholesaler,Gulu,70884431,10,6168,Milk,21
2544,Retailer,Kampala,5643606,18,4676,Yogurt,31
2545,Retailer,Mbarara,19667193,17,2990,Cheese,27
2546,Wholesaler,Kampala,55723926,9,7619,Cream,71
2547,Retailer,Mbarara,34222942,14,7448,Cheese,198
2548,Wholesaler,Mbarara,12340100,13,5508,Flavored Milk,197
2549,Retailer,Gulu,17233664,14,2102,Flavored Milk,88
2550,Wholesaler,Jinja,72026415,11,6504,Cheese,176
2551,Retailer,Kampala,23316187,13,6355,Milk,159
2552,Wholesaler,Jinja,42266577,17,8457,Cheese,151
2553,Wholesaler,Mbale,52440855,3,835,Yogurt,114
2554,Retailer,Gulu,33537312,1,7029,Cheese,16
2555,Wholesaler,Gulu,43858633,5,1685,Butter,172
2556,Retailer,Mbale,71808100,13,7388,Milk,43
2557,Retailer,Kampala,30929695,5,3159,Cream,72
2558,Wholesaler,Mbale,72593644,5,6103,Milk,139
2559,Retailer,Kampala,13496143,12,5054,Cheese,118
2560,Retailer,Mbarara,88901143,2,5806,Butter,182
2561,Retailer,Gulu,25583027,16,7495,Yogurt,72
2562,Retailer,Kampala,23354293,17,334,Cheese,139
2563,Retailer,Jinja,78160973,5,2463,Yogurt,191
2564,Wholesaler,Jinja,14670026,12,1693,Butter,60
2565,Retailer,Gulu,10327826,15,7285,Cream,50
2566,Retailer,Mbale,92732385,6,9369,Cheese,142
2567,Retailer,Mbale,56869324,13,9511,Cheese,94
2568,Retailer,Kampala,29850598,11,6385,Yogurt,80
2569,Retailer,Mbale,44606299,17,693,Cheese,162
2570,Wholesaler,Gulu,57981159,9,7361,Butter,10
2571,Retailer,Kampala,86547023,16,8267,Cheese,18
2572,Wholesaler,Mbarara,18754929,17,3987,Cream,117
2573,Wholesaler,Mbale,77711026,18,4857,Cream,110
2574,Wholesaler,Mbale,6359871,13,6386,Flavored Milk,131
2575,Wholesaler,Kampala,99898331,11,6574,Butter,117
2576,Retailer,Jinja,57036728,13,1075,Milk,13
2577,Wholesaler,Mbale,10668795,13,5772,Yogurt,158
2578,Wholesaler,Gulu,21468619,12,1118,Powder Milk,70
2579,Retailer,Mbale,60966516,14,9180,Powder Milk,35
2580,Retailer,Mbarara,53251440,13,4148,Butter,126
2581,Retailer,Mbale,84234211,9,8065,Powder Milk,181
2582,Wholesaler,Jinja,34429075,14,9714,Milk,174
2583,Retailer,Mbale,62837209,1,225,Milk,87
2584,Retailer,Kampala,38001783,9,8145,Butter,147
2585,Wholesaler,Mbale,74241207,4,1193,Milk,91
2586,Retailer,Jinja,26218649,12,5943,Milk,90
2587,Retailer,Kampala,71582677,14,7391,Powder Milk,84
2588,Retailer,Gulu,27271863,9,3560,Flavored Milk,56
2589,Retailer,Kampala,72181128,3,4112,Cheese,97
2590,Wholesaler,Mbarara,67312624,6,7847,Powder Milk,92
2591,Retailer,Kampala,62104737,3,1000,Powder Milk,160
2592,Retailer,Gulu,86998337,1,4486,Flavored Milk,129
2593,Wholesaler,Mbale,63140980,3,2794,Cheese,132
2594,Retailer,Kampala,86102342,14,8362,Milk,63
2595,Wholesaler,Kampala,97132094,2,4720,Cheese,196
2596,Retailer,Kampala,22386467,12,1970,Cream,156
2597,Wholesaler,Kampala,65556236,10,9926,Cream,34
2598,Wholesaler,Gulu,59748573,13,5662,Flavored Milk,76
2599,Wholesaler,Jinja,54332810,4,6469,Yogurt,150
2600,Wholesaler,Jinja,48832825,19,9210,Yogurt,30
2601,Retailer,Kampala,83919874,1,6222,Cheese,31
2602,Wholesaler,Gulu,84830202,11,5980,Cream,184
2603,Retailer,Gulu,13172993,16,3858,Yogurt,38
2604,Wholesaler,Kampala,55121218,19,4788,Butter,58
2605,Wholesaler,Mbarara,28288503,19,6545,Yogurt,116
2606,Wholesaler,Kampala,44970638,12,1154,Cheese,34
2607,Retailer,Mbarara,70970448,3,4439,Milk,160
2608,Wholesaler,Kampala,54928243,18,3934,Flavored Milk,85
2609,Retailer,Mbarara,77609135,17,782,Yogurt,58
2610,Retailer,Mbarara,90284996,5,1631,Cheese,160
2611,Retailer,Kampala,77674273,16,3729,Cream,14
2612,Retailer,Mbarara,28034165,14,3902,Flavored Milk,166
2613,Retailer,Mbale,77119868,19,2477,Butter,14
2614,Retailer,Jinja,94124716,6,373,Milk,48
2615,Retailer,Gulu,18088783,3,3749,Powder Milk,172
2616,Retailer,Mbarara,90944036,6,5231,Flavored Milk,90
2617,Retailer,Mbarara,5448250,12,7363,Powder Milk,39
2618,Wholesaler,Gulu,25173871,11,8603,Cream,193
2619,Wholesaler,Mbarara,52777266,7,2150,Flavored Milk,11
2620,Wholesaler,Gulu,72167039,1,2804,Cheese,24
2621,Wholesaler,Kampala,53172500,16,1522,Butter,60
2622,Wholesaler,Mbale,42105704,16,1156,Cream,32
2623,Retailer,Mbale,80924935,17,1853,Yogurt,35
2624,Retailer,Jinja,14367922,15,8322,Butter,20
2625,Retailer,Mbarara,82644981,9,6707,Milk,137
2626,Retailer,Jinja,94184772,5,6956,Powder Milk,33
2627,Retailer,Kampala,22343120,8,5405,Yogurt,146
2628,Retailer,Mbale,99826340,1,3038,Powder Milk,80
2629,Retailer,Kampala,52632614,7,7254,Butter,147
2630,Wholesaler,Kampala,85176475,11,5826,Milk,106
2631,Wholesaler,Mbarara,19219938,13,8566,Flavored Milk,119
2632,Wholesaler,Kampala,71891431,13,2411,Flavored Milk,81
2633,Wholesaler,Mbale,60728405,7,1284,Powder Milk,80
2634,Retailer,Jinja,28951084,11,152,Powder Milk,194
2635,Retailer,Mbale,16642716,18,4962,Flavored Milk,99
2636,Retailer,Mbarara,41369417,1,796,Cream,136
2637,Wholesaler,Mbale,61770193,12,4958,Powder Milk,132
2638,Retailer,Gulu,65225250,3,3741,Flavored Milk,152
2639,Retailer,Jinja,54767147,1,9489,Cream,42
2640,Retailer,Gulu,79490319,4,3114,Powder Milk,148
2641,Wholesaler,Gulu,88927793,6,5462,Yogurt,156
2642,Retailer,Mbarara,41250182,5,1769,Powder Milk,179
2643,Wholesaler,Kampala,20468701,11,2252,Flavored Milk,67
2644,Wholesaler,Gulu,62290806,13,5201,Yogurt,155
2645,Wholesaler,Mbale,63658747,11,6076,Yogurt,155
2646,Wholesaler,Kampala,33917703,6,7787,Butter,31
2647,Retailer,Mbale,44984148,19,5502,Flavored Milk,98
2648,Wholesaler,Mbale,6436953,15,7234,Cream,127
2649,Wholesaler,Kampala,45110840,13,1839,Cheese,189
2650,Retailer,Kampala,93356379,10,309,Powder Milk,53
2651,Retailer,Mbale,89360186,1,1968,Flavored Milk,168
2652,Wholesaler,Mbarara,42617574,13,6554,Cheese,18
2653,Retailer,Jinja,55854695,6,5568,Flavored Milk,59
2654,Wholesaler,Jinja,62031378,12,6653,Yogurt,128
2655,Wholesaler,Mbarara,47481948,17,8225,Flavored Milk,70
2656,Wholesaler,Kampala,34947411,18,7302,Flavored Milk,28
2657,Wholesaler,Mbale,66378377,8,7280,Cream,61
2658,Retailer,Jinja,64196811,14,149,Flavored Milk,64
2659,Wholesaler,Mbale,17650615,5,3955,Flavored Milk,34
2660,Retailer,Mbarara,16208800,2,2392,Butter,78
2661,Retailer,Mbale,32199607,11,8141,Powder Milk,84
2662,Retailer,Mbarara,6811992,3,3283,Butter,150
2663,Retailer,Kampala,59830232,16,5074,Yogurt,171
2664,Wholesaler,Mbarara,6271028,16,377,Yogurt,81
2665,Retailer,Mbarara,76816963,9,9593,Cheese,34
2666,Wholesaler,Jinja,53066051,13,2339,Yogurt,100
2667,Retailer,Mbale,21860302,10,1415,Butter,84
2668,Retailer,Jinja,63363383,17,1458,Yogurt,73
2669,Wholesaler,Gulu,68194958,17,9752,Cheese,91
2670,Wholesaler,Mbarara,60165087,10,269,Cheese,147
2671,Wholesaler,Gulu,44250530,8,6457,Butter,106
2672,Retailer,Jinja,74160627,7,3289,Cream,109
2673,Retailer,Mbale,66354622,14,1319,Yogurt,26
2674,Wholesaler,Jinja,13896845,18,7592,Powder Milk,14
2675,Wholesaler,Mbale,54634743,19,3867,Cheese,76
2676,Wholesaler,Mbale,60864235,18,7239,Cream,110
2677,Wholesaler,Kampala,45794080,14,6907,Cream,147
2678,Retailer,Mbarara,94092447,10,117,Yogurt,164
2679,Wholesaler,Jinja,60739730,1,9913,Yogurt,193
2680,Wholesaler,Mbale,7884509,9,8984,Powder Milk,144
2681,Wholesaler,Jinja,31203535,18,7275,Cream,122
2682,Wholesaler,Jinja,85267659,13,5433,Butter,38
2683,Retailer,Mbale,31344649,17,2062,Butter,58
2684,Wholesaler,Gulu,95718145,16,9947,Yogurt,176
2685,Retailer,Mbarara,21656913,11,9688,Flavored Milk,18
2686,Wholesaler,Mbarara,38201244,9,3119,Flavored Milk,198
2687,Wholesaler,Kampala,60852823,7,7716,Milk,87
2688,Retailer,Kampala,77427877,1,340,Milk,191
2689,Wholesaler,Kampala,88920267,9,6362,Milk,146
2690,Retailer,Mbarara,57472635,10,7777,Butter,69
2691,Retailer,Gulu,33573755,16,3729,Yogurt,61
2692,Wholesaler,Mbarara,23319836,18,3960,Powder Milk,130
2693,Retailer,Mbarara,23042581,14,4701,Powder Milk,84
2694,Retailer,Mbarara,66893219,11,402,Cheese,20
2695,Retailer,Mbarara,16104256,4,1313,Yogurt,113
2696,Retailer,Gulu,80564586,19,1876,Yogurt,172
2697,Retailer,Kampala,50870113,13,4428,Milk,84
2698,Retailer,Jinja,69569007,1,1655,Yogurt,45
2699,Retailer,Kampala,64800992,19,3448,Powder Milk,192
2700,Retailer,Kampala,33148419,15,4601,Milk,140
2701,Wholesaler,Jinja,11034589,15,3056,Yogurt,118
2702,Wholesaler,Mbarara,89805364,11,1054,Cheese,92
2703,Retailer,Gulu,34275635,5,6017,Flavored Milk,190
2704,Wholesaler,Gulu,95032493,10,6478,Flavored Milk,37
2705,Retailer,Kampala,37503123,18,2128,Butter,62
2706,Retailer,Jinja,27786905,7,2545,Cheese,63
2707,Wholesaler,Mbale,59324558,1,2311,Powder Milk,190
2708,Retailer,Mbarara,46475654,3,1787,Yogurt,74
2709,Retailer,Kampala,94340230,1,3146,Cheese,62
2710,Retailer,Gulu,76944305,17,7977,Yogurt,49
2711,Retailer,Jinja,53331548,15,2494,Cheese,50
2712,Wholesaler,Jinja,62275286,5,386,Cheese,175
2713,Retailer,Kampala,78563553,16,3033,Flavored Milk,84
2714,Retailer,Mbale,7534867,12,9209,Cheese,38
2715,Retailer,Gulu,63063248,19,7048,Butter,168
2716,Wholesaler,Kampala,91054207,14,5048,Yogurt,198
2717,Retailer,Mbale,53173267,3,8913,Milk,49
2718,Wholesaler,Jinja,79320188,19,9545,Cheese,139
2719,Wholesaler,Mbarara,44338168,1,8237,Milk,57
2720,Retailer,Gulu,60743692,1,9956,Flavored Milk,10
2721,Retailer,Gulu,80437419,10,2645,Milk,68
2722,Wholesaler,Mbale,90521623,3,3020,Butter,169
2723,Retailer,Kampala,9464878,13,3319,Butter,97
2724,Wholesaler,Jinja,64187191,6,528,Flavored Milk,11
2725,Wholesaler,Mbale,68477540,11,893,Powder Milk,68
2726,Retailer,Mbarara,18661574,6,1675,Butter,140
2727,Retailer,Mbarara,21564743,3,1930,Yogurt,58
2728,Wholesaler,Mbarara,54428045,16,8746,Powder Milk,85
2729,Wholesaler,Mbale,45111939,9,8351,Butter,43
2730,Wholesaler,Jinja,72338516,8,9647,Powder Milk,71
2731,Wholesaler,Gulu,83671804,3,4542,Cheese,43
2732,Retailer,Kampala,7767049,5,3530,Cream,32
2733,Retailer,Gulu,92699669,14,8592,Butter,28
2734,Retailer,Jinja,49819037,5,9799,Powder Milk,189
2735,Retailer,Gulu,16129309,19,3092,Yogurt,69
2736,Retailer,Mbale,23723914,5,2886,Flavored Milk,136
2737,Wholesaler,Mbarara,13818645,2,8128,Butter,105
2738,Retailer,Jinja,88581596,7,7924,Yogurt,165
2739,Retailer,Jinja,15873496,1,6614,Cheese,99
2740,Retailer,Gulu,16802553,18,3678,Cream,58
2741,Retailer,Mbale,52377997,10,5067,Milk,54
2742,Retailer,Gulu,92312053,6,8352,Milk,85
2743,Wholesaler,Gulu,44301580,7,7656,Flavored Milk,116
2744,Wholesaler,Jinja,30784989,12,1251,Flavored Milk,69
2745,Wholesaler,Gulu,32532433,18,6053,Milk,193
2746,Retailer,Mbarara,95074467,11,60,Milk,141
2747,Wholesaler,Gulu,5354100,19,9831,Flavored Milk,155
2748,Wholesaler,Mbarara,58068175,4,1551,Milk,166
2749,Retailer,Jinja,51518939,19,8370,Butter,129
2750,Retailer,Mbale,76394802,13,7955,Powder Milk,176
2751,Retailer,Mbarara,20639862,19,3653,Cream,64
2752,Wholesaler,Mbale,63340622,2,4245,Cream,195
2753,Wholesaler,Mbale,68023679,9,339,Yogurt,184
2754,Retailer,Mbarara,95511471,8,5738,Powder Milk,40
2755,Retailer,Jinja,10587182,14,7443,Flavored Milk,124
2756,Wholesaler,Kampala,31119311,9,9918,Yogurt,165
2757,Wholesaler,Mbale,58910901,13,7655,Cheese,164
2758,Retailer,Mbale,42778451,18,2743,Cheese,39
2759,Retailer,Jinja,59744352,6,9612,Butter,58
2760,Wholesaler,Jinja,82047376,3,8424,Cheese,179
2761,Retailer,Gulu,54633476,10,400,Flavored Milk,84
2762,Wholesaler,Jinja,20649149,10,3636,Butter,77
2763,Wholesaler,Mbale,22436228,10,5965,Powder Milk,109
2764,Wholesaler,Mbarara,67678713,9,9643,Butter,138
2765,Wholesaler,Kampala,58706406,12,5634,Cream,181
2766,Retailer,Gulu,88244748,8,2899,Flavored Milk,112
2767,Retailer,Mbarara,57573675,9,4485,Milk,174
2768,Wholesaler,Kampala,43017187,17,6454,Cream,170
2769,Wholesaler,Kampala,35833245,8,3977,Yogurt,158
2770,Wholesaler,Kampala,16434838,18,6564,Flavored Milk,97
2771,Wholesaler,Mbarara,79044436,17,7490,Cream,177
2772,Wholesaler,Gulu,90674814,6,5866,Milk,198
